Product_ID,Product_Name,Category,Price_USD,Quantity_Sold,Total_Sales_USD,Order_Date,Customer_City
1434,T-Shirt,Fashion,330,1,330,2025-10-10,Quetta
1435,Face Wash,Beauty,302,7,2114,2026-03-22,Lahore
1436,Chair,Home,399,4,1596,2025-07-01,Lahore
1437,Shampoo,Beauty,24,10,240,2025-07-21,Peshawar
1438,Smart Watch,Electronics,355,7,2485,2025-10-22,Quetta
1439,Wireless Mouse,Electronics,194,1,194,2026-01-04,Karachi
1440,Math Guide,Books,451,4,1804,2025-02-15,Quetta
1441,Headphones,Electronics,250,5,1250,2025-08-04,Islamabad
1442,Face Wash,Beauty,318,7,2226,2026-03-09,Karachi
1443,Table,Home,448,6,2688,2025-10-17,Karachi
1444,Lamp,Home,86,3,258,2026-02-15,Quetta
1445,Headphones,Electronics,262,4,1048,2026-04-23,Islamabad
1446,Headphones,Electronics,339,1,339,2025-07-30,Quetta
1447,Football,Sports,348,6,2088,2026-02-24,Peshawar
1448,Wireless Mouse,Electronics,356,3,1068,2025-01-11,Peshawar
1449,Science Book,Books,408,6,2448,2025-08-21,Peshawar
1450,Face Wash,Beauty,500,10,5000,2025-04-02,Quetta
1451,Perfume,Beauty,102,3,306,2025-05-18,Quetta
1452,Chair,Home,166,6,996,2025-01-09,Islamabad
1453,Keyboard,Electronics,297,4,1188,2026-02-12,Peshawar
1454,Gym Gloves,Sports,442,6,2652,2025-12-30,Lahore
1455,Keyboard,Electronics,96,6,576,2026-02-26,Quetta
1456,Chair,Home,232,10,2320,2025-01-15,Karachi
1457,Wireless Mouse,Electronics,205,1,205,2026-02-09,Peshawar
1458,T-Shirt,Fashion,14,9,126,2025-03-19,Lahore
1459,Football,Sports,213,1,213,2025-04-27,Lahore
1460,Table,Home,373,7,2611,2025-04-17,Quetta
1461,Jacket,Fashion,127,5,635,2025-06-10,Quetta
1462,Lamp,Home,315,1,315,2026-03-20,Karachi
1463,Cricket Bat,Sports,245,5,1225,2025-01-21,Islamabad
1464,Smart Watch,Electronics,223,10,2230,2025-08-25,Lahore
1465,Math Guide,Books,456,1,456,2025-09-18,Lahore
1466,Shampoo,Beauty,433,6,2598,2026-02-23,Lahore
1467,Shampoo,Beauty,267,9,2403,2025-10-06,Islamabad
1468,Cricket Bat,Sports,210,3,630,2025-03-08,Quetta
1469,Table,Home,387,10,3870,2025-08-08,Karachi
1470,Shoes,Fashion,60,3,180,2025-03-27,Lahore
1471,Jacket,Fashion,290,2,580,2025-07-14,Quetta
1472,Tennis Ball,Sports,197,9,1773,2025-03-09,Lahore
1473,Tennis Ball,Sports,341,4,1364,2025-04-26,Lahore
1474,Shoes,Fashion,492,4,1968,2025-05-28,Karachi
1475,Coffee Mug,Home,430,10,4300,2025-11-20,Peshawar
1476,History Book,Books,297,9,2673,2025-06-26,Peshawar
1477,Lipstick,Beauty,42,8,336,2025-02-23,Lahore
1478,Face Wash,Beauty,60,7,420,2025-02-26,Peshawar
1479,Smart Watch,Electronics,228,8,1824,2025-08-31,Karachi
1480,Football,Sports,95,1,95,2025-08-29,Karachi
1481,Cricket Bat,Sports,150,6,900,2025-10-23,Quetta
1482,Perfume,Beauty,269,3,807,2025-09-21,Karachi
1483,Wireless Mouse,Electronics,228,4,912,2025-10-05,Islamabad
1484,Novel,Books,283,5,1415,2026-05-16,Quetta
1485,Headphones,Electronics,29,10,290,2026-02-17,Peshawar
1486,Science Book,Books,279,2,558,2025-04-17,Islamabad
1487,Jacket,Fashion,10,1,10,2026-02-03,Islamabad
1488,Lamp,Home,111,6,666,2025-04-25,Quetta
1489,Chair,Home,36,10,360,2025-05-01,Quetta
1490,History Book,Books,71,4,284,2025-07-27,Islamabad
1491,Jeans,Fashion,427,7,2989,2025-02-08,Islamabad
1492,Jeans,Fashion,429,2,858,2025-07-16,Peshawar
1493,Coffee Mug,Home,221,7,1547,2025-11-25,Lahore
1494,Football,Sports,485,1,485,2026-02-28,Lahore
1495,Shampoo,Beauty,316,1,316,2025-12-04,Karachi
1496,Shampoo,Beauty,257,1,257,2026-03-03,Quetta
1497,Lamp,Home,87,5,435,2025-11-20,Islamabad
1498,Novel,Books,26,7,182,2025-12-18,Islamabad
1499,T-Shirt,Fashion,350,4,1400,2025-03-03,Quetta
1500,Smart Watch,Electronics,79,9,711,2025-06-11,Karachi
1501,Table,Home,149,4,596,2026-03-26,Quetta
1502,Lipstick,Beauty,91,7,637,2026-01-03,Peshawar
1503,Science Book,Books,196,6,1176,2025-05-22,Lahore
1504,Face Wash,Beauty,330,3,990,2025-03-04,Peshawar
1505,Science Book,Books,62,9,558,2025-06-07,Islamabad
1506,Gym Gloves,Sports,144,10,1440,2025-11-14,Peshawar
1507,Headphones,Electronics,462,1,462,2026-01-26,Peshawar
1508,History Book,Books,427,1,427,2025-12-07,Islamabad
1509,Lamp,Home,401,5,2005,2025-01-10,Lahore
1510,Jeans,Fashion,160,4,640,2025-09-07,Peshawar
1511,Shoes,Fashion,105,5,525,2026-01-01,Peshawar
1512,Tennis Ball,Sports,252,10,2520,2025-01-02,Lahore
1513,Science Book,Books,184,1,184,2025-07-27,Quetta
1514,Cricket Bat,Sports,424,6,2544,2026-05-12,Islamabad
1515,Smart Watch,Electronics,474,5,2370,2026-04-04,Peshawar
1516,Chair,Home,211,5,1055,2025-05-08,Peshawar
1517,Smart Watch,Electronics,277,4,1108,2025-11-08,Lahore
1518,Perfume,Beauty,470,1,470,2025-09-05,Karachi
1519,Jacket,Fashion,32,4,128,2026-05-10,Quetta
1520,Science Book,Books,53,9,477,2025-11-05,Peshawar
1521,Wireless Mouse,Electronics,200,5,1000,2026-05-12,Peshawar
1522,Headphones,Electronics,241,2,482,2026-03-16,Quetta
1523,Math Guide,Books,75,8,600,2025-11-15,Quetta
1524,Jacket,Fashion,353,1,353,2025-10-28,Quetta
1525,Wireless Mouse,Electronics,427,8,3416,2025-01-08,Islamabad
1526,Jacket,Fashion,79,7,553,2025-07-10,Quetta
1527,Shampoo,Beauty,67,2,134,2025-07-04,Lahore
1528,Face Wash,Beauty,70,3,210,2025-10-27,Lahore
1529,Face Wash,Beauty,304,6,1824,2025-01-05,Karachi
1530,Coffee Mug,Home,149,8,1192,2026-03-09,Quetta
1531,Math Guide,Books,99,2,198,2026-03-15,Lahore
1532,Shoes,Fashion,428,6,2568,2025-07-07,Quetta
1533,Football,Sports,303,3,909,2026-05-10,Lahore
1534,Coffee Mug,Home,217,4,868,2026-04-13,Karachi
1535,Chair,Home,314,3,942,2026-03-15,Peshawar
1536,T-Shirt,Fashion,192,9,1728,2025-07-01,Karachi
1537,Science Book,Books,133,8,1064,2025-03-25,Quetta
1538,Smart Watch,Electronics,193,2,386,2026-03-22,Quetta
1539,History Book,Books,306,5,1530,2025-12-10,Lahore
1540,T-Shirt,Fashion,337,5,1685,2025-05-18,Islamabad
1541,Keyboard,Electronics,16,3,48,2025-08-04,Karachi
1542,Wireless Mouse,Electronics,61,4,244,2025-06-26,Karachi
1543,Football,Sports,183,3,549,2025-02-19,Karachi
1544,Face Wash,Beauty,487,5,2435,2025-05-30,Islamabad
1545,Cricket Bat,Sports,198,3,594,2025-09-26,Islamabad
1546,Jacket,Fashion,484,10,4840,2025-12-15,Karachi
1547,Tennis Ball,Sports,383,6,2298,2025-08-29,Islamabad
1548,Table,Home,204,5,1020,2026-05-02,Quetta
1549,Tennis Ball,Sports,35,5,175,2025-03-31,Lahore
1550,T-Shirt,Fashion,393,9,3537,2025-01-18,Islamabad
1551,Perfume,Beauty,480,10,4800,2026-05-05,Peshawar
1552,History Book,Books,354,7,2478,2025-11-14,Karachi
1553,Perfume,Beauty,27,9,243,2025-10-24,Quetta
1554,Headphones,Electronics,434,5,2170,2025-11-03,Lahore
1555,Lipstick,Beauty,388,2,776,2025-07-09,Lahore
1556,Perfume,Beauty,55,6,330,2025-10-26,Islamabad
1557,Keyboard,Electronics,24,10,240,2025-05-21,Karachi
1558,T-Shirt,Fashion,236,6,1416,2025-01-27,Islamabad
1559,Lamp,Home,143,7,1001,2026-02-24,Peshawar
1560,Jeans,Fashion,155,1,155,2025-09-15,Quetta
1561,Tennis Ball,Sports,461,5,2305,2025-09-14,Quetta
1562,Math Guide,Books,480,4,1920,2025-01-04,Quetta
1563,Chair,Home,443,6,2658,2026-02-01,Karachi
1564,Chair,Home,495,4,1980,2026-04-30,Quetta
1565,Table,Home,387,9,3483,2025-10-23,Peshawar
1566,Chair,Home,75,4,300,2025-10-30,Peshawar
1567,Lipstick,Beauty,455,9,4095,2025-01-21,Quetta
1568,Lipstick,Beauty,245,2,490,2025-11-12,Islamabad
1569,Keyboard,Electronics,70,10,700,2025-06-18,Lahore
1570,Shampoo,Beauty,114,4,456,2025-01-11,Quetta
1571,Football,Sports,289,1,289,2025-05-13,Islamabad
1572,Table,Home,198,10,1980,2025-03-29,Islamabad
1573,Tennis Ball,Sports,380,5,1900,2025-12-10,Lahore
1574,Perfume,Beauty,297,1,297,2025-07-29,Karachi
1575,Lipstick,Beauty,202,4,808,2026-03-04,Islamabad
1576,History Book,Books,149,10,1490,2025-08-21,Karachi
1577,History Book,Books,402,4,1608,2026-02-08,Lahore
1578,Headphones,Electronics,281,2,562,2025-03-17,Peshawar
1579,Tennis Ball,Sports,377,6,2262,2025-03-18,Lahore
1580,Lamp,Home,20,3,60,2026-03-10,Quetta
1581,Tennis Ball,Sports,51,1,51,2025-04-17,Karachi
1582,Table,Home,339,8,2712,2025-12-01,Quetta
1583,Jeans,Fashion,156,4,624,2025-12-24,Peshawar
1584,Science Book,Books,134,9,1206,2026-01-11,Islamabad
1585,Keyboard,Electronics,136,4,544,2025-03-11,Peshawar
1586,Tennis Ball,Sports,163,9,1467,2025-03-12,Islamabad
1587,Math Guide,Books,312,5,1560,2025-09-22,Peshawar
1588,Perfume,Beauty,186,3,558,2025-01-04,Lahore
1589,Coffee Mug,Home,147,3,441,2025-12-07,Islamabad
1590,Headphones,Electronics,18,8,144,2025-02-10,Islamabad
1591,Lipstick,Beauty,486,10,4860,2025-04-21,Peshawar
1592,Gym Gloves,Sports,272,8,2176,2025-02-28,Islamabad
1593,Wireless Mouse,Electronics,36,9,324,2025-04-20,Karachi
1594,Shampoo,Beauty,332,4,1328,2025-04-24,Peshawar
1595,T-Shirt,Fashion,73,2,146,2026-04-25,Lahore
1596,Keyboard,Electronics,376,9,3384,2025-08-04,Lahore
1597,History Book,Books,216,3,648,2026-03-16,Quetta
1598,Football,Sports,464,10,4640,2025-10-23,Peshawar
1599,Jeans,Fashion,448,8,3584,2026-01-06,Peshawar
1600,Lamp,Home,84,10,840,2025-03-20,Peshawar
1601,Novel,Books,418,10,4180,2025-05-24,Lahore
1602,Novel,Books,205,1,205,2025-08-28,Quetta
1603,Perfume,Beauty,225,3,675,2025-02-22,Peshawar
1604,Coffee Mug,Home,73,2,146,2025-07-16,Quetta
1605,Shampoo,Beauty,171,8,1368,2025-08-25,Islamabad
1606,Tennis Ball,Sports,286,4,1144,2025-01-10,Quetta
1607,Coffee Mug,Home,274,10,2740,2025-05-26,Lahore
1608,Perfume,Beauty,163,5,815,2025-05-27,Peshawar
1609,Football,Sports,464,4,1856,2026-03-03,Lahore
1610,T-Shirt,Fashion,416,4,1664,2025-07-21,Quetta
1611,Tennis Ball,Sports,172,8,1376,2025-09-18,Lahore
1612,Tennis Ball,Sports,499,4,1996,2025-03-07,Peshawar
1613,Headphones,Electronics,233,4,932,2026-02-10,Karachi
1614,Jeans,Fashion,136,10,1360,2025-11-23,Lahore
1615,Novel,Books,216,3,648,2025-09-28,Islamabad
1616,Football,Sports,347,1,347,2025-11-01,Lahore
1617,Shampoo,Beauty,241,8,1928,2026-03-30,Karachi
1618,Coffee Mug,Home,489,10,4890,2026-03-03,Karachi
1619,Novel,Books,53,5,265,2025-04-22,Islamabad
1620,Chair,Home,196,2,392,2025-11-09,Islamabad
1621,Headphones,Electronics,104,8,832,2025-06-06,Karachi
1622,Wireless Mouse,Electronics,55,8,440,2026-03-21,Karachi
1623,Jeans,Fashion,179,2,358,2025-02-16,Peshawar
1624,Lipstick,Beauty,138,3,414,2026-03-24,Karachi
1625,Wireless Mouse,Electronics,87,10,870,2026-05-07,Quetta
1626,Shoes,Fashion,306,9,2754,2026-01-04,Lahore
1627,Gym Gloves,Sports,331,6,1986,2025-09-11,Peshawar
1628,Math Guide,Books,230,10,2300,2026-02-26,Peshawar
1629,Tennis Ball,Sports,189,2,378,2026-02-22,Quetta
1630,Face Wash,Beauty,292,4,1168,2025-05-30,Karachi
1631,T-Shirt,Fashion,308,10,3080,2025-10-11,Lahore
1632,Wireless Mouse,Electronics,423,3,1269,2026-01-19,Lahore
1633,Shampoo,Beauty,482,3,1446,2025-01-29,Lahore
1634,Smart Watch,Electronics,89,7,623,2026-03-06,Islamabad
1635,Gym Gloves,Sports,494,6,2964,2025-06-23,Karachi
1636,History Book,Books,162,10,1620,2025-04-08,Peshawar
1637,Lamp,Home,251,2,502,2025-10-15,Peshawar
1638,T-Shirt,Fashion,161,2,322,2026-03-22,Islamabad
1639,Chair,Home,202,6,1212,2025-09-14,Peshawar
1640,Novel,Books,43,7,301,2026-03-11,Karachi
1641,Tennis Ball,Sports,333,2,666,2026-01-09,Lahore
1642,Gym Gloves,Sports,62,3,186,2025-08-27,Peshawar
1643,Gym Gloves,Sports,262,1,262,2026-05-02,Quetta
1644,Table,Home,315,3,945,2025-10-28,Karachi
1645,Science Book,Books,438,6,2628,2025-12-17,Karachi
1646,Football,Sports,194,10,1940,2025-02-08,Karachi
1647,Novel,Books,452,3,1356,2025-10-07,Quetta
1648,Chair,Home,357,9,3213,2025-05-02,Karachi
1649,Keyboard,Electronics,217,6,1302,2025-06-21,Peshawar
1650,Table,Home,220,5,1100,2025-06-24,Islamabad
1651,Novel,Books,23,1,23,2025-05-21,Quetta
1652,Cricket Bat,Sports,38,6,228,2026-05-14,Peshawar
1653,Football,Sports,429,1,429,2025-08-05,Karachi
1654,Football,Sports,454,9,4086,2025-07-15,Karachi
1655,Novel,Books,104,9,936,2025-08-08,Lahore
1656,Jacket,Fashion,59,3,177,2025-12-12,Islamabad
1657,Chair,Home,353,9,3177,2025-10-20,Karachi
1658,Cricket Bat,Sports,446,5,2230,2025-03-27,Karachi
1659,Tennis Ball,Sports,385,7,2695,2026-05-14,Karachi
1660,Jeans,Fashion,221,6,1326,2026-04-21,Islamabad
1661,Lamp,Home,284,4,1136,2025-11-22,Peshawar
1662,Face Wash,Beauty,483,8,3864,2025-06-07,Lahore
1663,Table,Home,151,5,755,2025-07-22,Karachi
1664,Headphones,Electronics,473,1,473,2025-06-04,Quetta
1665,Jacket,Fashion,356,8,2848,2026-04-07,Peshawar
1666,Jacket,Fashion,55,6,330,2025-07-01,Peshawar
1667,T-Shirt,Fashion,369,2,738,2026-04-26,Islamabad
1668,Math Guide,Books,98,8,784,2025-06-24,Islamabad
1669,T-Shirt,Fashion,245,6,1470,2025-07-09,Karachi
1670,Tennis Ball,Sports,146,4,584,2025-11-18,Peshawar
1671,Shoes,Fashion,488,2,976,2025-01-20,Quetta
1672,Perfume,Beauty,352,3,1056,2026-01-15,Islamabad
1673,History Book,Books,465,7,3255,2025-04-30,Karachi
1674,Wireless Mouse,Electronics,371,5,1855,2025-11-12,Lahore
1675,Table,Home,430,10,4300,2026-03-11,Peshawar
1676,Tennis Ball,Sports,167,9,1503,2026-01-14,Peshawar
1677,Lamp,Home,400,6,2400,2026-03-10,Karachi
1678,Wireless Mouse,Electronics,210,3,630,2025-12-31,Lahore
1679,Table,Home,296,7,2072,2025-05-19,Quetta
1680,Lipstick,Beauty,49,5,245,2025-10-01,Peshawar
1681,Lamp,Home,490,6,2940,2025-07-17,Peshawar
1682,Face Wash,Beauty,332,9,2988,2025-05-27,Lahore
1683,Table,Home,419,1,419,2025-10-16,Quetta
1684,Tennis Ball,Sports,423,9,3807,2025-08-18,Quetta
1685,Jeans,Fashion,305,3,915,2025-11-24,Islamabad
1686,Lipstick,Beauty,397,10,3970,2025-01-25,Islamabad
1687,Cricket Bat,Sports,452,3,1356,2025-06-16,Islamabad
1688,Headphones,Electronics,113,1,113,2026-03-27,Quetta
1689,Coffee Mug,Home,345,8,2760,2025-05-13,Peshawar
1690,Football,Sports,471,4,1884,2025-12-08,Lahore
1691,Novel,Books,126,10,1260,2025-06-24,Karachi
1692,Perfume,Beauty,210,1,210,2025-09-04,Peshawar
1693,Tennis Ball,Sports,416,2,832,2025-03-29,Islamabad
1694,Shoes,Fashion,23,1,23,2025-11-05,Quetta
1695,Gym Gloves,Sports,455,3,1365,2025-04-21,Islamabad
1696,History Book,Books,212,10,2120,2025-12-11,Quetta
1697,Cricket Bat,Sports,303,1,303,2025-06-18,Karachi
1698,Novel,Books,270,5,1350,2025-12-28,Quetta
1699,Coffee Mug,Home,15,2,30,2025-06-01,Karachi
1700,Cricket Bat,Sports,223,8,1784,2025-12-25,Islamabad
1701,Science Book,Books,320,2,640,2025-10-09,Islamabad
1702,Shampoo,Beauty,429,4,1716,2025-01-11,Peshawar
1703,Table,Home,451,8,3608,2026-01-02,Peshawar
1704,Gym Gloves,Sports,423,3,1269,2025-09-17,Quetta
1705,Gym Gloves,Sports,374,6,2244,2025-06-25,Islamabad
1706,Shoes,Fashion,319,9,2871,2026-01-11,Peshawar
1707,Face Wash,Beauty,352,10,3520,2026-04-16,Islamabad
1708,Table,Home,106,9,954,2025-12-27,Lahore
1709,Shoes,Fashion,484,10,4840,2025-07-13,Karachi
1710,Lamp,Home,427,8,3416,2025-05-29,Lahore
1711,Headphones,Electronics,323,7,2261,2025-09-25,Peshawar
1712,Face Wash,Beauty,379,2,758,2026-03-06,Islamabad
1713,Coffee Mug,Home,65,3,195,2025-03-02,Quetta
1714,Science Book,Books,311,2,622,2025-12-01,Karachi
1715,Science Book,Books,186,4,744,2025-02-22,Islamabad
1716,Keyboard,Electronics,57,8,456,2026-03-16,Karachi
1717,Math Guide,Books,78,10,780,2025-08-01,Islamabad
1718,Shoes,Fashion,25,6,150,2025-07-02,Lahore
1719,Face Wash,Beauty,474,9,4266,2026-05-05,Quetta
1720,Coffee Mug,Home,62,10,620,2025-07-16,Lahore
1721,Novel,Books,153,8,1224,2026-05-12,Quetta
1722,Smart Watch,Electronics,22,3,66,2026-04-26,Peshawar
1723,Wireless Mouse,Electronics,456,6,2736,2025-07-22,Lahore
1724,Chair,Home,495,4,1980,2025-12-11,Islamabad
1725,Lipstick,Beauty,437,6,2622,2025-02-17,Islamabad
1726,Lamp,Home,287,8,2296,2025-08-29,Quetta
1727,Table,Home,114,6,684,2025-08-30,Peshawar
1728,Science Book,Books,324,6,1944,2026-02-23,Lahore
1729,Smart Watch,Electronics,269,4,1076,2025-11-24,Karachi
1730,Math Guide,Books,391,9,3519,2025-12-17,Karachi
1731,T-Shirt,Fashion,185,6,1110,2025-04-30,Quetta
1732,Face Wash,Beauty,36,10,360,2026-02-14,Lahore
1733,Headphones,Electronics,366,6,2196,2025-10-17,Islamabad
1734,Jeans,Fashion,101,3,303,2025-12-06,Peshawar
1735,Smart Watch,Electronics,454,9,4086,2025-10-12,Islamabad
1736,Novel,Books,396,3,1188,2025-10-03,Lahore
1737,Science Book,Books,446,7,3122,2025-08-30,Lahore
1738,Novel,Books,383,1,383,2026-03-25,Islamabad
1739,Jacket,Fashion,146,6,876,2026-05-15,Peshawar
1740,Headphones,Electronics,254,8,2032,2025-08-04,Peshawar
1741,Table,Home,227,10,2270,2026-03-23,Karachi
1742,Science Book,Books,171,5,855,2025-01-28,Peshawar
1743,Chair,Home,144,4,576,2026-02-28,Lahore
1744,Table,Home,424,4,1696,2026-01-14,Karachi
1745,Shampoo,Beauty,28,10,280,2025-04-03,Peshawar
1746,Jacket,Fashion,96,9,864,2025-10-31,Islamabad
1747,Cricket Bat,Sports,443,4,1772,2025-12-11,Quetta
1748,Wireless Mouse,Electronics,316,6,1896,2025-02-16,Quetta
1749,Keyboard,Electronics,55,1,55,2025-03-09,Islamabad
1750,Face Wash,Beauty,209,5,1045,2025-05-11,Quetta
1751,Football,Sports,27,9,243,2026-03-16,Karachi
1752,Face Wash,Beauty,455,5,2275,2025-11-07,Quetta
1753,Headphones,Electronics,151,3,453,2025-05-02,Peshawar
1754,Coffee Mug,Home,314,8,2512,2025-08-27,Lahore
1755,Math Guide,Books,66,6,396,2025-07-26,Karachi
1756,Perfume,Beauty,222,5,1110,2025-06-01,Karachi
1757,Tennis Ball,Sports,250,1,250,2025-01-29,Islamabad
1758,Smart Watch,Electronics,247,8,1976,2026-03-10,Quetta
1759,Novel,Books,157,7,1099,2025-06-30,Peshawar
1760,Keyboard,Electronics,119,3,357,2025-09-08,Islamabad
1761,Cricket Bat,Sports,202,8,1616,2025-11-21,Peshawar
1762,Lamp,Home,75,5,375,2025-07-26,Lahore
1763,Math Guide,Books,406,2,812,2025-02-02,Lahore
1764,Jeans,Fashion,308,2,616,2025-06-25,Karachi
1765,Shampoo,Beauty,61,9,549,2025-04-16,Lahore
1766,Football,Sports,131,3,393,2026-05-11,Islamabad
1767,Tennis Ball,Sports,33,3,99,2025-10-25,Peshawar
1768,Jacket,Fashion,446,2,892,2026-03-17,Islamabad
1769,Novel,Books,121,9,1089,2025-09-30,Peshawar
1770,T-Shirt,Fashion,262,1,262,2026-04-20,Peshawar
1771,History Book,Books,288,8,2304,2025-04-05,Karachi
1772,Science Book,Books,125,6,750,2025-03-16,Islamabad
1773,Keyboard,Electronics,72,3,216,2025-05-03,Peshawar
1774,Tennis Ball,Sports,293,10,2930,2026-01-16,Islamabad
1775,Math Guide,Books,48,9,432,2025-01-23,Islamabad
1776,History Book,Books,489,2,978,2025-12-30,Islamabad
1777,Lamp,Home,429,5,2145,2025-07-04,Islamabad
1778,History Book,Books,72,6,432,2026-02-10,Islamabad
1779,Science Book,Books,217,10,2170,2025-06-22,Karachi
1780,Math Guide,Books,192,10,1920,2025-11-28,Lahore
1781,Face Wash,Beauty,243,8,1944,2025-02-02,Karachi
1782,Table,Home,289,5,1445,2026-05-02,Islamabad
1783,Shampoo,Beauty,105,10,1050,2025-09-03,Peshawar
1784,Keyboard,Electronics,320,9,2880,2025-04-01,Lahore
1785,Table,Home,341,9,3069,2026-03-13,Karachi
1786,Face Wash,Beauty,15,4,60,2025-04-21,Karachi
1787,Cricket Bat,Sports,421,9,3789,2025-11-15,Islamabad
1788,Shoes,Fashion,323,1,323,2025-04-12,Quetta
1789,Shampoo,Beauty,184,2,368,2025-02-18,Quetta
1790,Wireless Mouse,Electronics,95,6,570,2026-02-26,Lahore
1791,Headphones,Electronics,461,7,3227,2025-02-17,Karachi
1792,Lamp,Home,154,7,1078,2026-02-22,Lahore
1793,Tennis Ball,Sports,10,2,20,2025-11-17,Islamabad
1794,T-Shirt,Fashion,479,6,2874,2025-07-04,Quetta
1795,Shampoo,Beauty,142,7,994,2025-08-27,Lahore
1796,Perfume,Beauty,78,6,468,2026-03-01,Lahore
1797,Jacket,Fashion,81,3,243,2026-01-10,Quetta
1798,Lipstick,Beauty,329,9,2961,2025-11-23,Lahore
1799,Lamp,Home,497,2,994,2026-05-01,Islamabad
1800,Gym Gloves,Sports,494,7,3458,2025-06-25,Islamabad
1801,Football,Sports,233,5,1165,2025-07-20,Islamabad
1802,Table,Home,10,2,20,2025-09-08,Islamabad
1803,Novel,Books,285,8,2280,2025-05-09,Lahore
1804,Face Wash,Beauty,19,5,95,2026-04-04,Islamabad
1805,Shoes,Fashion,56,8,448,2025-08-10,Peshawar
1806,Gym Gloves,Sports,219,1,219,2025-03-30,Peshawar
1807,Wireless Mouse,Electronics,121,1,121,2025-10-03,Karachi
1808,Face Wash,Beauty,54,6,324,2025-09-20,Peshawar
1809,Chair,Home,122,5,610,2025-09-23,Lahore
1810,Table,Home,183,10,1830,2025-06-26,Islamabad
1811,Gym Gloves,Sports,89,9,801,2025-08-12,Karachi
1812,Jeans,Fashion,89,7,623,2026-03-09,Quetta
1813,Gym Gloves,Sports,12,9,108,2025-04-17,Quetta
1814,Face Wash,Beauty,15,8,120,2025-03-24,Lahore
1815,Jeans,Fashion,96,4,384,2026-03-27,Quetta
1816,History Book,Books,282,1,282,2025-02-09,Quetta
1817,Chair,Home,187,2,374,2026-03-07,Peshawar
1818,Lamp,Home,470,2,940,2026-02-03,Quetta
1819,Keyboard,Electronics,432,2,864,2026-02-22,Quetta
1820,Tennis Ball,Sports,485,5,2425,2025-04-25,Peshawar
1821,Novel,Books,293,8,2344,2025-07-24,Quetta
1822,Jeans,Fashion,285,6,1710,2026-03-27,Peshawar
1823,Cricket Bat,Sports,412,10,4120,2025-02-12,Lahore
1824,Jacket,Fashion,33,8,264,2026-01-28,Lahore
1825,Lamp,Home,221,7,1547,2025-09-05,Quetta
1826,Headphones,Electronics,162,3,486,2025-03-30,Islamabad
1827,History Book,Books,398,5,1990,2025-10-11,Lahore
1828,Headphones,Electronics,383,3,1149,2025-11-06,Lahore
1829,Wireless Mouse,Electronics,146,10,1460,2025-08-02,Karachi
1830,Keyboard,Electronics,284,4,1136,2025-02-09,Karachi
1831,Shoes,Fashion,410,3,1230,2025-06-02,Islamabad
1832,Gym Gloves,Sports,475,4,1900,2025-02-12,Lahore
1833,History Book,Books,89,5,445,2026-01-20,Lahore
1834,Jeans,Fashion,407,6,2442,2026-04-01,Karachi
1835,Shoes,Fashion,263,8,2104,2026-04-21,Quetta
1836,Table,Home,332,3,996,2025-02-25,Peshawar
1837,T-Shirt,Fashion,296,2,592,2025-12-03,Karachi
1838,Lamp,Home,39,6,234,2025-04-05,Lahore
1839,Tennis Ball,Sports,409,10,4090,2025-09-23,Karachi
1840,Football,Sports,215,8,1720,2025-07-12,Lahore
1841,Coffee Mug,Home,64,7,448,2025-01-17,Quetta
1842,Jeans,Fashion,34,9,306,2025-01-20,Quetta
1843,Jeans,Fashion,382,9,3438,2025-04-20,Peshawar
1844,T-Shirt,Fashion,346,10,3460,2025-08-06,Quetta
1845,Coffee Mug,Home,373,2,746,2025-10-29,Quetta
1846,Coffee Mug,Home,309,8,2472,2025-09-20,Quetta
1847,History Book,Books,106,9,954,2025-04-17,Peshawar
1848,Perfume,Beauty,33,10,330,2026-01-08,Islamabad
1849,Cricket Bat,Sports,306,4,1224,2025-08-11,Lahore
1850,Wireless Mouse,Electronics,356,10,3560,2025-02-02,Karachi
1851,Keyboard,Electronics,33,4,132,2026-02-11,Islamabad
1852,Cricket Bat,Sports,113,10,1130,2025-10-27,Quetta
1853,Tennis Ball,Sports,175,7,1225,2025-11-13,Islamabad
1854,Perfume,Beauty,146,4,584,2025-12-16,Lahore
1855,Gym Gloves,Sports,57,2,114,2026-03-25,Peshawar
1856,Shampoo,Beauty,497,2,994,2025-11-20,Peshawar
1857,Tennis Ball,Sports,318,1,318,2025-08-27,Lahore
1858,Shampoo,Beauty,204,8,1632,2025-12-26,Peshawar
1859,Lamp,Home,423,5,2115,2025-01-07,Peshawar
1860,Shampoo,Beauty,41,6,246,2025-05-09,Lahore
1861,Coffee Mug,Home,447,1,447,2025-11-07,Quetta
1862,Tennis Ball,Sports,47,10,470,2025-09-20,Lahore
1863,Tennis Ball,Sports,183,3,549,2026-01-22,Karachi
1864,Cricket Bat,Sports,196,8,1568,2025-04-01,Peshawar
1865,Shoes,Fashion,465,4,1860,2025-03-14,Lahore
1866,Coffee Mug,Home,484,1,484,2025-11-24,Islamabad
1867,Jeans,Fashion,459,5,2295,2026-02-18,Peshawar
1868,Smart Watch,Electronics,355,7,2485,2025-01-16,Peshawar
1869,Table,Home,499,5,2495,2025-02-05,Lahore
1870,Shoes,Fashion,474,8,3792,2025-08-28,Lahore
1871,Face Wash,Beauty,223,3,669,2026-05-15,Islamabad
